participant_id,test_id,block_number,ball_number,timestamp,ball_position_x,ball_position_y,ball_position_z,shortest_path_normalized_x,shortest_path_normalized_y,shortest_path_normalized_z,look_direction_normalized_x,look_direction_normalized_y,look_direction_normalized_z,result_location_x,result_location_y,result_location_z,target_type,distance_to_closest_target,smi_camera_raycast_x,smi_camera_raycast_y,smi_camera_raycast_z,smi_binocular_por_x,smi_binocular_por_y,smi_binocular_por_is_valid,smi_ipd,smi_ipd_is_valid,smi_left_por_x,smi_left_por_y,smi_left_por_is_valid,smi_right_por_x,smi_right_por_y,smi_right_por_is_valid,smi_left_basepoint_x,smi_left_basepoint_y,smi_left_basepoint_z,smi_left_basepoint_is_valid,smi_right_basepoint_x,smi_right_basepoint_y,smi_right_basepoint_z,smi_right_basepoint_is_valid,smi_left_gazedirection_x,smi_left_gazedirection_y,smi_left_gazedirection_z,smi_left_gazedirection_is_valid,smi_right_gazedirection_x,smi_right_gazedirection_y,smi_right_gazedirection_z,smi_right_gazedirection_is_valid,tobii_gazeray_isvalid,tobii_gazeray_origin_x,tobii_gazeray_origin_y,tobii_gazeray_origin_z,tobii_gazeray_direction_x,tobii_gazeray_direction_y,tobii_gazeray_direction_z,tobii_left_pupil_isvalid,tobii_left_pupildiameter,tobii_left_ray_isvalid,tobii_left_ray_origin_x,tobii_left_ray_origin_y,tobii_left_ray_origin_z,tobii_left_ray_direction_x,tobii_left_ray_direction_y,tobii_left_ray_direction_z,tobii_right_pupil_isvalid,tobii_right_pupildiameter,tobii_right_ray_isvalid,tobii_right_ray_origin_x,tobii_right_ray_origin_y,tobii_right_ray_origin_z,tobii_right_ray_direction_x,tobii_right_ray_direction_y,tobii_right_ray_direction_z,participant_head_position_x,participant_head_position_y,participant_head_position_z,participant_head_rotation_x,participant_head_rotation_y,participant_head_rotation_z,racket_knob_position_x,racket_knob_position_y,racket_knob_position_z,racket_knob_rotation_x,racket_knob_rotation_y,racket_knob_rotation_z
1,2,2,1,6.3806E+13,0.00626,2.054849,11.7249,-0.004017,0.012414,0.999915,0.019204,-0.092103,0.995564,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1023313,1.76664,-11.76237,-0.01645234,0.05927261,0.9981007,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.100612,1.763245,-11.76323,5.284605,1.105045,0.1728665,0.2573904,1.107827,-11.63451,338.1217,1.526097,11.13081
1,2,2,1,6.3806E+13,0.01252,2.108488,11.5598,-0.003775,0.014799,0.999883,0.018972,-0.091488,0.995625,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.100824,1.766685,-11.76273,-0.01694804,0.05893916,0.9981114,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1005743,1.763279,-11.7635,5.249219,1.091666,0.193573,0.2574116,1.107858,-11.6347,338.0327,1.646772,11.33469
1,2,2,1,6.3806E+13,0.01878,2.160915,11.3947,-0.003539,0.017165,0.999846,0.018427,-0.09095,0.995685,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.09905566,1.766679,-11.76314,-0.01649242,0.05903211,0.9981168,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1007455,1.763336,-11.76388,5.218281,1.06026,0.204232,0.2573579,1.107715,-11.63505,337.8315,1.828348,11.35931
1,2,2,1,6.3806E+13,0.025041,2.212131,11.2296,-0.003301,0.019514,0.999804,0.018028,-0.090213,0.995759,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.09652691,1.766674,-11.76337,-0.01705971,0.05934239,0.9980751,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1009575,1.763346,-11.76429,5.175848,1.037237,0.1851809,0.2573181,1.107278,-11.63513,337.5507,1.977878,11.01338
1,2,2,1,6.3806E+13,0.031301,2.262136,11.0645,-0.003052,0.02184,0.999757,0.017757,-0.089644,0.995816,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.0888791,1.766498,-11.76373,-0.01520767,0.05696753,0.9982455,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1009813,1.763422,-11.76459,5.143133,1.02154,0.1661144,0.2576725,1.107361,-11.63523,337.3791,1.981197,10.5832
1,2,2,1,6.3806E+13,0.037561,2.31093,10.89939,-0.0028,0.024147,0.999704,0.017749,-0.088549,0.995914,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08690115,1.766473,-11.76411,-0.01584426,0.05536059,0.998331,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1010394,1.763497,-11.76486,5.080163,1.021019,0.1383647,0.2581001,1.107181,-11.63517,336.8109,1.549628,10.25069
1,2,2,1,6.3806E+13,0.043821,2.358513,10.73429,-0.002546,0.026432,0.999647,0.01771,-0.087429,0.996013,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08665394,1.766479,-11.76455,-0.01598651,0.05614309,0.9982817,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1011289,1.763606,-11.76509,5.015739,1.018647,0.1072273,0.2581127,1.107643,-11.63502,337.2714,1.805989,10.45089
1,2,2,1,6.3806E+13,0.050081,2.404885,10.56919,-0.002286,0.028696,0.999586,0.017892,-0.086311,0.996108,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.09182701,1.766728,-11.7649,-0.01569738,0.05538323,0.9983294,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1011613,1.763707,-11.76532,4.951426,1.029036,0.09879486,0.2581102,1.10795,-11.63506,337.2947,1.78827,10.54534
1,2,2,1,6.3806E+13,0.056341,2.450045,10.40409,-0.002028,0.030945,0.999519,0.018379,-0.085055,0.996207,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.09110069,1.766805,-11.76527,-0.01477279,0.05369711,0.998437,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1013247,1.76368,-11.76572,4.879168,1.056947,0.09794398,0.2583212,1.107873,-11.63527,337.3279,1.810634,10.56082
1,2,2,1,6.3806E+13,0.062601,2.493995,10.23899,-0.001766,0.033166,0.999448,0.018153,-0.084193,0.996284,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08818976,1.766795,-11.76559,-0.01522834,0.05452654,0.9983851,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1014824,1.763783,-11.76583,4.829643,1.043868,0.108511,0.2584729,1.1082,-11.63504,337.3394,1.89259,10.44253
1,2,2,1,6.3806E+13,0.068862,2.536733,10.07389,-0.001495,0.035364,0.999373,0.018168,-0.083278,0.996361,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07855209,1.766562,-11.76591,-0.01413595,0.05396686,0.9984329,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1015385,1.76389,-11.76608,4.777009,1.044644,0.115552,0.2580836,1.108465,-11.63494,337.3088,1.966974,10.2954
1,2,2,1,6.3806E+13,0.075122,2.57826,9.908788,-0.001214,0.037542,0.999294,0.018231,-0.082422,0.996431,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07742086,1.766526,-11.76629,-0.01429667,0.0543719,0.9984138,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1014504,1.763969,-11.76625,4.727791,1.048191,0.1443632,0.2578238,1.109015,-11.63461,337.2938,2.093727,10.06132
1,2,2,1,6.3806E+13,0.081382,2.618577,9.743687,-0.000928,0.039694,0.999211,0.018324,-0.08175,0.996484,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07791889,1.766636,-11.76647,-0.01502294,0.05500588,0.9983593,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1013679,1.764071,-11.76649,4.68916,1.05349,0.1519593,0.2576693,1.109185,-11.63436,337.2909,2.273222,9.882081
1,2,2,1,6.3806E+13,0.087642,2.657681,9.578586,-0.000643,0.041828,0.999125,0.018509,-0.080918,0.996549,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08551243,1.766965,-11.7667,-0.01547666,0.05461534,0.9983786,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.10138,1.76407,-11.7667,4.641308,1.064057,0.159903,0.2576498,1.10925,-11.63402,337.2901,2.406597,9.82302
1,2,2,1,6.3806E+13,0.093902,2.695575,9.413485,-0.00036,0.043936,0.999034,0.018444,-0.080178,0.99661,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.09331021,1.767381,-11.76674,-0.0163706,0.05471247,0.9983561,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1015364,1.764083,-11.76697,4.598769,1.060217,0.1519313,0.2574345,1.109456,-11.63426,337.3034,2.575256,9.673995
1,2,2,1,6.3806E+13,0.100162,2.732258,9.248384,-0.00007,0.04602,0.998941,0.018638,-0.079353,0.996672,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.100719,1.767642,-11.76707,-0.01710516,0.05542969,0.9983128,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.101628,1.764099,-11.76723,4.551356,1.071306,0.1472005,0.2574056,1.109694,-11.63417,337.3627,2.672584,9.543404
1,2,2,1,6.3806E+13,0.106423,2.76773,9.083282,0.000225,0.048077,0.998844,0.018625,-0.079157,0.996688,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1007866,1.767666,-11.7673,-0.01576134,0.0574393,0.9982218,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1017176,1.764138,-11.76746,4.540112,1.070543,0.1241122,0.2574843,1.109971,-11.63436,337.384,2.632781,9.56904
1,2,2,1,6.3806E+13,0.112683,2.801991,8.918181,0.000533,0.050105,0.998744,0.018418,-0.078508,0.996743,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.101107,1.767695,-11.7676,-0.01619112,0.05744871,0.9982011,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1016481,1.764228,-11.76756,4.502816,1.058604,0.1057178,0.2575132,1.110244,-11.63405,337.4275,2.571142,9.669137
1,2,2,1,6.3806E+13,0.118943,2.83504,8.75308,0.000838,0.052108,0.998641,0.018481,-0.078072,0.996776,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1014737,1.76774,-11.7679,-0.01630151,0.05763984,0.9981965,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1017299,1.764277,-11.7678,4.477768,1.062189,0.08875341,0.2576601,1.110454,-11.63393,337.4723,2.56469,9.731091
1,2,2,1,6.3806E+13,0.125203,2.866879,8.587979,0.00115,0.054089,0.998536,0.018511,-0.077652,0.996809,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1020591,1.767808,-11.76816,-0.01613854,0.05778766,0.9981961,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1017621,1.764225,-11.76792,4.453607,1.063881,0.05808372,0.2575514,1.110563,-11.63396,337.5604,2.53179,9.817822
1,2,2,1,6.3806E+13,0.131463,2.897506,8.422878,0.001468,0.05604,0.998428,0.018456,-0.077518,0.99682,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1022113,1.767893,-11.7683,-0.01552067,0.05840286,0.9981585,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1017711,1.764215,-11.76807,4.445942,1.060717,0.03947195,0.2575404,1.110689,-11.63396,337.5692,2.571131,9.939724
1,2,2,1,6.3806E+13,0.137723,2.926922,8.257777,0.001781,0.057963,0.998317,0.018509,-0.077288,0.996837,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1024063,1.767918,-11.76855,-0.01508568,0.05850019,0.9981631,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1020002,1.76419,-11.76826,4.432681,1.063756,0.03565692,0.2576017,1.110794,-11.63414,337.5335,2.685308,9.933224
1,2,2,1,6.3806E+13,0.143983,2.955127,8.092676,0.002101,0.059849,0.998205,0.018403,-0.077006,0.996861,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1028231,1.767919,-11.76873,-0.01478597,0.05884277,0.9981546,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1021749,1.764326,-11.76847,4.41651,1.057642,0.02378945,0.2574583,1.110921,-11.6342,337.5239,2.757837,9.845982
1,2,2,1,6.3806E+13,0.150244,2.982121,7.927575,0.002434,0.061709,0.998091,0.018655,-0.076586,0.996889,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1043771,1.767967,-11.76896,-0.01601207,0.06128646,0.997984,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1022028,1.764371,-11.76858,4.392336,1.072085,0.01718219,0.2573258,1.111186,-11.63426,337.5442,2.881028,9.658016
1,2,2,1,6.3806E+13,0.156504,3.007904,7.762473,0.002766,0.063539,0.997976,0.018885,-0.076174,0.996916,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1034729,1.767994,-11.76916,9.10E-05,0.05868784,0.9982603,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1023708,1.764391,-11.76869,4.368653,1.085266,-0.001698361,0.2572665,1.111446,-11.63432,337.5946,3.052197,9.483061
1,2,2,1,6.3806E+13,0.162764,3.032475,7.597372,0.003102,0.065332,0.997859,0.019097,-0.075601,0.996955,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08031362,1.767393,-11.76948,0.005261562,0.06278489,0.9979986,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1025664,1.764534,-11.76888,4.335776,1.097372,359.9795,0.257128,1.111691,-11.63447,337.6474,3.240795,9.32178
1,2,2,1,6.3806E+13,0.169024,3.055836,7.43227,0.003444,0.067096,0.997741,0.019559,-0.074877,0.997001,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07798318,1.76736,-11.76963,0.004122363,0.06122379,0.9981139,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.102738,1.764582,-11.76898,4.294135,1.123901,359.9478,0.2569986,1.112135,-11.63439,337.6873,3.42442,9.094366
1,2,2,1,6.3806E+13,0.175284,3.077985,7.267169,0.003795,0.068827,0.997621,0.019654,-0.074139,0.997054,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07475526,1.767284,-11.76979,0.005304635,0.06600026,0.9977924,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1028714,1.764646,-11.76908,4.251759,1.129273,359.9465,0.2568891,1.112138,-11.63439,337.7449,3.501899,9.000704
1,2,2,1,6.3806E+13,0.181544,3.098924,7.102067,0.004153,0.070528,0.997501,0.02005,-0.073807,0.997071,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.0755752,1.767417,-11.77001,0.003837179,0.06669791,0.997752,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1029802,1.764648,-11.76908,4.232657,1.152007,359.9275,0.2572097,1.112373,-11.63453,337.8391,3.545894,8.943373
1,2,2,1,6.3806E+13,0.187804,3.118651,6.936965,0.004508,0.072194,0.99738,0.020318,-0.073184,0.997111,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.07815948,1.76756,-11.77015,0.00515506,0.06669585,0.9977549,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1032638,1.764628,-11.7692,4.196911,1.167319,359.9142,0.2572856,1.112715,-11.63458,337.9489,3.609934,8.873172
1,2,2,1,6.3806E+13,0.194065,3.137167,6.771864,0.004872,0.073824,0.997259,0.02034,-0.073159,0.997113,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.08364021,1.767751,-11.77034,0.003134885,0.06756202,0.9976991,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1034916,1.76463,-11.76924,4.195459,1.168588,359.9109,0.2573895,1.11294,-11.63461,338.0734,3.68298,8.826455
1,2,2,1,6.3806E+13,0.200325,3.154472,6.606762,0.005248,0.075418,0.997138,0.020583,-0.073145,0.997109,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1014695,1.768316,-11.77047,0.0009918,0.06801812,0.9976768,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1036114,1.764619,-11.76925,4.194672,1.18259,359.9116,0.2572909,1.113373,-11.6347,338.2246,3.734029,8.787611
1,2,2,1,6.3806E+13,0.206585,3.170566,6.441661,0.005635,0.076976,0.997017,0.020826,-0.073293,0.997093,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1027624,1.768343,-11.77066,0.00116895,0.06878183,0.9976193,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1036549,1.764574,-11.76925,4.203125,1.196562,359.92,0.2574822,1.113677,-11.63484,338.3588,3.832407,8.658484
1,2,2,1,6.3806E+13,0.212845,3.185449,6.276559,0.006024,0.078495,0.996896,0.020952,-0.073328,0.997088,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1025973,1.768356,-11.77072,0.001751801,0.06976665,0.9975513,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1038034,1.764528,-11.76932,4.20517,1.203777,359.9235,0.2576333,1.11401,-11.63494,338.4636,3.938683,8.538161
1,2,2,1,6.3806E+13,0.219105,3.199121,6.111458,0.006418,0.07997,0.996777,0.021256,-0.07357,0.997064,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1034821,1.768423,-11.77077,0.001942579,0.07186995,0.9974004,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1039695,1.76457,-11.76929,4.219073,1.221277,359.9184,0.2578748,1.114357,-11.63504,338.5254,4.057243,8.461053
1,2,2,1,6.3806E+13,0.225365,3.211581,5.946356,0.006809,0.081412,0.996657,0.021124,-0.073681,0.997058,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1030164,1.768398,-11.77082,0.00184491,0.07305606,0.9973232,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1043313,1.764472,-11.76936,4.225432,1.213698,359.9051,0.2580229,1.114765,-11.63515,338.6101,4.183157,8.359738
1,2,2,1,6.3806E+13,0.231625,3.222831,5.781255,0.007217,0.082809,0.996539,0.021512,-0.074101,0.997019,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1022718,1.76834,-11.77091,0.002376463,0.0735414,0.9972726,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1045218,1.764437,-11.76923,4.249548,1.236066,359.9171,0.2582523,1.115539,-11.63511,338.7816,4.357494,8.082905
1,2,2,1,6.3806E+13,0.237886,3.232869,5.616153,0.007634,0.084164,0.996423,0.021617,-0.074484,0.996988,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1011061,1.768325,-11.77095,0.002789252,0.07513345,0.9971569,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.104695,1.764403,-11.76913,4.271598,1.24211,359.9203,0.2582253,1.11631,-11.6352,338.9092,4.518547,7.75424
1,2,2,1,6.3806E+13,0.244146,3.241696,5.451052,0.008069,0.085474,0.996308,0.021824,-0.07497,0.996947,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1015158,1.768258,-11.77109,0.003682498,0.07647808,0.9970502,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1046805,1.764387,-11.76891,4.299527,1.254075,359.9232,0.2582988,1.117246,-11.63517,339.025,4.68783,7.352176
1,2,2,1,6.3806E+13,0.250406,3.249312,5.28595,0.008499,0.08674,0.996195,0.022059,-0.075309,0.996916,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1021029,1.768254,-11.77104,0.003710908,0.07733235,0.9969942,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1049045,1.764333,-11.7688,4.318965,1.267588,359.9337,0.2585154,1.118183,-11.63499,339.0542,4.842238,6.9103
1,2,2,1,6.3806E+13,0.256666,3.255717,5.120849,0.008941,0.08796,0.996084,0.022283,-0.075639,0.996886,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.104699,1.76832,-11.77101,0.003953658,0.07915038,0.9968418,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1050668,1.764282,-11.7686,4.337942,1.280496,359.9395,0.2588636,1.119032,-11.63491,338.9637,4.974499,6.704432
1,2,2,1,6.3806E+13,0.262926,3.260911,4.955747,0.009388,0.089129,0.995976,0.022453,-0.075877,0.996864,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1059102,1.768355,-11.77089,0.004251496,0.07914785,0.9968442,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1052928,1.764281,-11.76839,4.351611,1.290269,359.9384,0.2591464,1.119998,-11.63458,338.7713,5.096984,6.643145
1,2,2,1,6.3806E+13,0.269186,3.264894,4.790646,0.009841,0.09025,0.995871,0.022644,-0.076353,0.996824,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1069782,1.768336,-11.77085,0.004308865,0.07989849,0.9967805,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1055498,1.764262,-11.76813,4.378967,1.301336,359.9241,0.2594945,1.120821,-11.63444,338.5867,5.20329,6.593992
1,2,2,1,6.3806E+13,0.275446,3.267666,4.625544,0.010301,0.091315,0.995769,0.022962,-0.076742,0.996787,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1079129,1.768316,-11.77072,0.004296079,0.07995974,0.9967749,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1058626,1.764332,-11.76797,4.401302,1.319633,359.9276,0.2597701,1.121633,-11.63419,338.3019,5.315374,6.611884
1,2,2,1,6.3806E+13,0.281707,3.269226,4.460443,0.010778,0.092336,0.99567,0.023471,-0.077295,0.996732,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.109337,1.768345,-11.77059,0.004688973,0.081417,0.9966626,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1060444,1.764275,-11.76766,4.43309,1.348935,359.9113,0.2600378,1.122689,-11.63389,338.0273,5.476379,6.517101
